sample_label	D1	D2
monkeyc3l1s1270	6.7683835283	13.2478321512
monkeyc3l1s1271	4.8596118151	13.4884021392
monkeyc3l1s1272	2.4429879745	13.5229076935
monkeyc3l1s1273	1.7673881077	13.6051507853
monkeyc3l1s1274	5.3249785102	14.1684185314
monkeyc3l1s1275	1.7989395147	13.6102533192
monkeyc3l1s1276	6.4972136789	13.6219908279
monkeyc3l1s1277	7.3767927215	13.4648603297
monkeyc3l1s1278	5.7741065829	14.0899574371
monkeyc3l1s1279	8.491453531	13.5250490655
monkeyc3l1s1280	8.1350521606	13.2359370164
monkeyc3l1s1281	2.3895707414	13.5099303227
monkeyc3l1s1282	7.9124185692	13.3191673926
monkeyc3l1s1283	7.5417310544	13.828645448
monkeyc3l1s1284	6.1080854633	13.3230524168
monkeyc3l1s1285	4.7302068463	13.2341833434
monkeyc3l1s1286	7.3152574119	13.8017494705
monkeyc3l1s1287	2.4266863351	13.578554719
monkeyc3l1s1288	3.8620535515	13.7999918345
monkeyc3l1s1289	5.7571855348	13.4618260472
monkeyc3l1s1290	5.5995795627	13.511649272
monkeyc3l1s1291	5.726720196	13.5110783051
monkeyc3l1s1292	6.992362858	14.1021525921
monkeyc3l1s1293	4.5719958132	13.6575733219
monkeyc3l1s1294	4.7665501838	14.1605523287
monkeyc3l1s1295	8.3941362854	13.2744402907
monkeyc3l1s1296	2.3399845709	13.3915479074
monkeyc3l1s1297	4.5300293609	14.1305875858
monkeyc3l1s1298	3.5749011755	13.3269688604
monkeyc3l1s1299	4.322394768	13.3525246424
monkeyc3l1s1300	5.7343875461	13.8946950487
monkeyc3l1s1301	3.1850549146	13.726887065
monkeyc3l1s1302	8.3154934638	14.0654311562
monkeyc3l1s1303	7.3970664351	14.0945809503
monkeyc3l1s1304	3.1116057499	13.6638345141
monkeyc3l1s1305	4.3882197256	13.970924204
monkeyc3l1s1306	7.4954182031	13.3240737988
monkeyc3l1s1307	7.7514495007	14.031858403
monkeyc3l1s1308	1.6617296042	13.5562813869
monkeyc3l1s1309	4.9854751581	13.4791707683
monkeyc3l1s1310	7.3014762497	13.7812427928
monkeyc3l1s1311	2.1032179575	13.8306402087
monkeyc3l1s1312	5.372887254	13.3142621681
monkeyc3l1s1313	5.7701424356	13.8935279153
monkeyc3l1s1314	8.1834476916	13.5550896943
monkeyc3l1s1315	3.0718884689	14.0134938548
monkeyc3l1s1316	2.6947461269	13.350867631
monkeyc3l1s1317	5.8693091501	13.7357568893
monkeyc3l1s1318	3.2571038874	13.3291599188
monkeyc3l1s1319	4.6489619082	13.8293073029
monkeyc3l1s1320	3.0579568127	13.484527692
monkeyc3l1s1321	6.8712076899	13.2960676423
monkeyc3l1s1322	1.7669770364	13.2472921757
monkeyc3l1s1323	1.8628709682	14.1014247518
monkeyc3l1s1324	3.0566303909	13.282775458
monkeyc3l1s1325	6.4703978219	14.1023066314
monkeyc3l1s1326	2.4065625076	13.3382815992
monkeyc3l1s1327	3.3689442296	13.6315965355
monkeyc3l1s1328	1.9302906771	14.0767022779
monkeyc3l1s1329	3.5033685809	13.870595306
monkeyc3l1s1330	6.1441542311	13.3779352333
monkeyc3l1s1331	6.0519510573	13.6297569497
monkeyc3l1s1332	6.2027059591	13.5513991775
monkeyc3l1s1333	4.8713941204	13.7250672398
monkeyc3l1s1334	3.537616594	14.1858550627
monkeyc3l1s1335	8.3577939109	13.5999749133
monkeyc3l1s1336	6.814383616	13.683768526
monkeyc3l1s1337	3.1560223394	14.0673953686
monkeyc3l1s1338	7.1711541933	14.1257145433
monkeyc3l1s1339	7.7493213308	13.5799230787
monkeyc3l1s1340	5.6484521907	13.7078121179
monkeyc3l1s1341	5.9653111398	13.7235603387
monkeyc3l1s1342	7.8989897992	13.8491511727
monkeyc3l1s1343	2.7282547939	14.1245281615
monkeyc3l1s1344	4.2243771784	13.9061449867
monkeyc3l1s1345	7.6076555022	13.3062934936
monkeyc3l1s1346	4.0200852421	13.8524077081
monkeyc3l1s1347	5.9437338719	13.9813990968
monkeyc3l1s1348	6.0214383914	13.7064320227
monkeyc3l1s1349	6.4699472054	13.5488393528
monkeyc3l1s1350	1.901619792	13.5192525557
monkeyc3l1s1351	6.9958819104	13.5211399105
monkeyc3l1s1352	3.9307732952	13.717132903
monkeyc3l1s1353	2.7514737067	13.6913809227
monkeyc3l1s1354	8.2262601501	13.7701547221
monkeyc3l1s1355	5.5357172186	14.0085312652
monkeyc3l1s1356	6.73398438	14.0925031053
monkeyc3l1s1357	7.8410553655	13.2317975516
monkeyc3l1s1358	7.811242698	13.7625312363
monkeyc3l1s1359	8.0932943264	13.4137891918
monkeyc3l1s1360	3.0928113924	13.6986757506
monkeyc3l1s1361	4.9864805709	13.6958183945
monkeyc3l1s1362	4.5118667865	13.5659307517
monkeyc3l1s1363	7.567347466	13.5518064523
monkeyc3l1s1364	8.471410403	13.2548811669
monkeyc3l1s1365	7.5468630285	14.116835312
monkeyc3l1s1366	7.0292661111	14.1885449335
monkeyc3l1s1367	7.2030286053	13.8053856497
monkeyc3l1s1368	1.5249865816	13.7149419634
monkeyc3l1s1369	5.4895212559	13.3761459925
monkeyc3l1s1370	6.0169327485	13.757697925
monkeyc3l1s1371	6.5552885779	13.8354707936
monkeyc3l1s1372	2.7100681718	13.7402173877
monkeyc3l1s1373	6.4220108828	13.9672182629
monkeyc3l1s1374	7.6565306184	13.8400146689
monkeyc3l1s1375	5.5755169778	13.8734768706
monkeyc3l1s1376	4.9526890928	13.8589946204
monkeyc3l1s1377	4.4439728232	13.4011869273
monkeyc3l1s1378	3.2370847866	13.2498165942
monkeyc3l1s1379	1.9236278562	13.2836010447
monkeyc3l1s1380	7.6840856117	14.0455473736
monkeyc3l1s1381	3.6019098007	13.6011159206
monkeyc3l1s1382	8.2898869533	13.4618467994
monkeyc3l1s1383	4.0089746122	14.0304841167
monkeyc3l1s1384	5.9302673789	13.4679768309
monkeyc3l1s1385	7.141887452	14.0662015684
monkeyc3l1s1386	8.454995305	13.4606756629
monkeyc3l1s1387	4.0803557017	13.3546650054
monkeyc3l1s1388	7.3996503716	13.3349164497
monkeyc3l1s1389	7.6888124216	13.4280016602
monkeyc3l1s1390	3.6086954211	13.5148396804
monkeyc3l1s1391	7.9306901097	13.4897152747
monkeyc3l1s1392	5.1664450418	13.828016324
monkeyc3l1s1393	8.1564291874	14.155514522
monkeyc3l1s1394	8.1710124509	14.1817277691
monkeyc3l1s1395	5.0539684638	13.2865879199
monkeyc3l1s1396	7.1141454061	13.4121019398
monkeyc3l1s1397	6.1597333218	13.4372993254
monkeyc3l1s1398	2.5513554651	13.3165390168
monkeyc3l1s1399	7.6687597458	13.2592072788
monkeyc3l1s1400	3.0631097183	13.8981690642
monkeyc3l1s1401	8.3045598506	13.8221565686
monkeyc3l1s1402	6.3279773621	13.4956916322
monkeyc3l1s1403	3.8160399722	13.9310244271
monkeyc3l1s1404	4.6975599609	14.1114615265
monkeyc3l1s1405	6.298171621	13.3734049467
monkeyc3l1s1406	1.7472551991	13.2900284285
monkeyc3l1s1407	8.435334478	13.8745621446
monkeyc3l1s1408	2.1636530508	13.3083381611
monkeyc3l1s1409	3.7640578526	13.9978927833
monkeyc3l1s1410	2.2875112679	14.0041185234
monkeyc3l1s1411	7.5088180546	13.2297116823
monkeyc3l1s1412	7.4248745709	13.7319333163
monkeyc3l1s1413	7.9004238753	13.6371607027
monkeyc3l1s1414	3.2429765835	13.547929694
monkeyc3l1s1415	4.1247565711	13.7010669702
monkeyc3l1s1416	6.6430418652	13.3403511181
monkeyc3l1s1417	3.3422116067	13.2901046349
monkeyc3l1s1418	6.8280779982	13.4451904707
monkeyc3l1s1419	4.5346128081	13.817969173
monkeyc3l1s1420	2.6019176454	13.2364711052
monkeyc3l1s1421	2.1917788682	13.2328735183
monkeyc3l1s1422	5.1131200884	13.7191836727
monkeyc3l1s1423	6.3162734113	13.2543455472
monkeyc3l1s1424	2.2950518732	13.8686004777
monkeyc3l1s1425	4.2961315899	14.0650462767
monkeyc3l1s1426	1.7072356073	13.9929612163
monkeyc3l1s1427	6.5989144151	13.2426430262
monkeyc3l1s1428	7.6213746101	13.9353280103
monkeyc3l1s1429	4.089026503	14.1623376138
monkeyc3l1s1430	7.2198536517	13.9315698653
monkeyc3l1s1431	1.8878969199	13.307568715
monkeyc3l1s1432	2.5408878878	13.9955070764
monkeyc3l1s1433	4.5750521081	13.9449343016
monkeyc3l1s1434	4.8926349068	13.4709654754
monkeyc3l1s1435	7.4481276514	13.5777363442
monkeyc3l1s1436	2.928650195	13.3314562177
monkeyc3l1s1437	5.0233222202	13.7032237505
monkeyc3l1s1438	6.3318285276	13.7303944952
monkeyc3l1s1439	3.0990205249	13.7199388787
monkeyc3l1s1440	8.339018971	13.9560031468
monkeyc3l1s1441	5.7945508689	13.355400737
monkeyc3l1s1442	1.6422675434	14.0164898613
monkeyc3l1s1443	5.8167030807	13.2258642102
monkeyc3l1s1444	5.6177184908	14.1367948668
monkeyc3l1s1445	3.6283945765	13.5448755424
monkeyc3l1s1446	2.398657931	14.1467466972
monkeyc3l1s1447	4.0467611209	13.3433627289
monkeyc3l1s1448	6.1266168964	14.0624758215
monkeyc3l1s1449	7.181775525	13.6712618962
monkeyc3l1s1450	6.5025500786	13.4496894284
monkeyc3l1s1451	7.4277401841	14.1058770579
monkeyc3l1s1452	8.4937387742	13.2787796902
monkeyc3l1s1453	2.758499451	14.1644002242
monkeyc3l1s1454	5.2921188208	13.999793402
monkeyc3l1s1455	7.819538248	13.3441298318
monkeyc3l1s1456	4.9946783313	13.6347780682
monkeyc3l1s1457	5.6808841394	14.066954759
monkeyc3l1s1458	6.6216438685	13.7547261797
monkeyc3l1s1459	3.7477046177	13.2960386845
monkeyc3l1s1460	8.4969616679	13.9774302613
monkeyc3l1s1461	6.1014700497	13.224976257
monkeyc3l1s1462	3.5183176438	13.8002718534
monkeyc3l1s1463	2.9797816963	14.0406656727
monkeyc3l1s1464	1.7602740424	13.848257924
monkeyc3l1s1465	7.7631279239	13.6970899932
monkeyc3l1s1466	8.2681530523	13.9113893032
monkeyc3l1s1467	4.3764163542	13.2524360409
monkeyc3l1s1468	5.0444886889	13.9484671064
monkeyc3l1s1469	6.01345774	13.2644189368
monkeyc3l1s1470	5.2640629841	13.9842338355
monkeyc3l1s1471	3.9785834574	13.4215402119
monkeyc3l1s1472	3.8211055943	13.5478594678
monkeyc3l1s1473	5.7549058413	13.6384150659
monkeyc3l1s1474	1.8521757647	13.8950535954
monkeyc3l1s1475	7.5652975047	13.579902126
monkeyc3l1s1476	8.3283085166	13.6621033247
monkeyc3l1s1477	1.6972381303	13.3792809209
monkeyc3l1s1478	3.4387158337	13.2460368565
monkeyc3l1s1479	5.8688797196	13.5859270376
monkeyc3l1s1480	8.4312587886	13.5741227495
monkeyc3l1s1481	2.2896277017	13.9847637865
monkeyc3l1s1482	5.1787578231	13.8502840873
monkeyc3l1s1483	8.1813286543	13.3583395968
monkeyc3l1s1484	3.4752861727	13.8547175325
monkeyc3l1s1485	7.8590080428	13.9427583076
monkeyc3l1s1486	8.0114199175	13.4503749589
monkeyc3l1s1487	5.8584771939	14.0796670628
monkeyc3l1s1488	6.4003397222	13.4890321149
monkeyc3l1s1489	6.2384449558	13.2391110866
monkeyc3l1s1490	2.4556688741	13.9609427569
monkeyc3l1s1491	6.1922819472	13.6489158199
monkeyc3l1s1492	4.1146683723	14.0035408054
monkeyc3l1s1493	4.6664778339	13.2242446805
monkeyc3l1s1494	8.3076184189	14.0550532144
monkeyc3l1s1495	4.2237061618	13.5255767892
monkeyc3l1s1496	4.4392358521	14.1754815609
monkeyc3l1s1497	6.985579934	13.5907320099
monkeyc3l1s1498	6.1382870586	13.3142752117
monkeyc3l1s1499	6.8996310025	14.0266980092
monkeyc3l1s1500	4.9757721466	13.4686591609
monkeyc4l2s1501	10.595237738	13.8934783964
monkeyc4l2s1502	14.7772644658	13.3678224918
monkeyc4l2s1503	15.1953244703	13.3209553904
monkeyc4l2s1504	10.7524477425	13.7004809464
monkeyc4l2s1505	14.5025526714	13.9889663964
monkeyc4l2s1506	14.942198135	13.4167819412
monkeyc4l2s1507	11.3074676634	14.0686512152
monkeyc4l2s1508	16.2518645311	13.2207973807
monkeyc4l2s1509	12.0991247292	13.2603979505
monkeyc4l2s1510	10.6137892585	14.0598333851
monkeyc4l2s1511	9.7388543445	14.0106988813
monkeyc4l2s1512	15.662250387	14.1662243424
monkeyc4l2s1513	9.5668264735	13.941700293
monkeyc4l2s1514	11.106246561	13.6299223484
monkeyc4l2s1515	16.4512900144	13.3532346522
monkeyc4l2s1516	16.1078309305	13.9587082197
monkeyc4l2s1517	15.5196851331	13.7011870158
monkeyc4l2s1518	13.456220214	13.3440127078
monkeyc4l2s1519	14.4533274902	13.3089322516
monkeyc4l2s1520	9.6563374305	13.6506529481
monkeyc4l2s1521	11.2855577138	13.2980868188
monkeyc4l2s1522	16.1076363442	14.135820742
monkeyc4l2s1523	12.609077405	14.015019513
monkeyc4l2s1524	9.6231507491	13.2070580055
monkeyc4l2s1525	11.6300560436	13.2681185119
monkeyc4l2s1526	16.3714048769	13.9613189227
monkeyc4l2s1527	15.6363624537	14.0121028414
monkeyc4l2s1528	9.9216202532	13.895155873
monkeyc4l2s1529	14.9672733936	13.4633483896
monkeyc4l2s1530	12.195467199	14.0553147467
monkeyc4l2s1531	11.9352023785	13.2695025928
monkeyc4l2s1532	16.2530940864	13.9407387418
monkeyc4l2s1533	11.226028183	13.507995768
monkeyc4l2s1534	10.3912186911	13.9205574012
monkeyc4l2s1535	9.5230778439	13.9902161218
monkeyc4l2s1536	15.6519825526	13.3811292612
monkeyc4l2s1537	15.6392835164	13.8612731314
monkeyc4l2s1538	12.2111168967	13.9604323409
monkeyc4l2s1539	16.2688762385	14.0132680687
monkeyc4l2s1540	11.2837009227	13.602205846
monkeyc4l2s1541	14.4097489747	14.0952855081
monkeyc4l2s1542	15.8982924595	13.7818502449
monkeyc4l2s1543	11.466319999	14.1458552366
monkeyc4l2s1544	13.8407541721	13.9955322573
monkeyc4l2s1545	11.3979494071	13.4280056463
monkeyc4l2s1546	9.6842024536	13.6403600092
monkeyc4l2s1547	14.2434771215	13.3683774868
monkeyc4l2s1548	9.8942597324	13.5926091848
monkeyc4l2s1549	14.2626414017	13.9441071246
monkeyc4l2s1550	12.0426289954	13.7048115444
monkeyc4l2s1551	9.8598601006	13.2015700334
monkeyc4l2s1552	15.2442890226	13.3730688645
monkeyc4l2s1553	12.2902697448	13.7772393516
monkeyc4l2s1554	13.7445509543	13.9793297621
monkeyc4l2s1555	16.325715184	14.1653246126
monkeyc4l2s1556	14.4521504433	13.3310057149
monkeyc4l2s1557	14.1344049829	13.2777943842
monkeyc4l2s1558	14.9470382887	13.2352051796
monkeyc4l2s1559	15.3223140643	13.6340696833
monkeyc4l2s1560	12.2129488378	13.273317538
monkeyc4l2s1561	10.7515126709	13.6591347689
monkeyc4l2s1562	9.6309277869	13.4993519662
monkeyc4l2s1563	10.895340719	13.4741467028
monkeyc4l2s1564	11.8301772492	13.6230408608
monkeyc4l2s1565	11.2660804854	13.8941766224
monkeyc4l2s1566	11.9923234913	13.4044580309
monkeyc4l2s1567	10.7318731907	13.8042734771
monkeyc4l2s1568	10.1913045226	13.8087335008
monkeyc4l2s1569	14.7621512662	13.239965573
monkeyc4l2s1570	10.6604288053	13.6059493234
monkeyc4l2s1571	12.2177521477	13.3020403123
monkeyc4l2s1572	11.6153301387	13.5918742698
monkeyc4l2s1573	9.8862767473	13.6255918139
monkeyc4l2s1574	12.5774079461	13.7546133718
monkeyc4l2s1575	10.1220146443	13.5414830882
monkeyc4l2s1576	11.7854921927	13.3376768304
monkeyc4l2s1577	13.7411782553	13.9464805366
monkeyc4l2s1578	14.8872508612	13.7811699384
monkeyc4l2s1579	12.3563844196	14.1132184722
monkeyc4l2s1580	10.9510098202	13.3533392153
monkeyc4l2s1581	10.3930771784	13.9308842291
monkeyc4l2s1582	12.5375074914	13.5374504501
monkeyc4l2s1583	9.6087729123	13.7964951452
monkeyc4l2s1584	12.1761347593	13.493571041
monkeyc4l2s1585	10.8197715979	13.7790809109
monkeyc4l2s1586	16.4603612707	14.0604681226
monkeyc4l2s1587	9.6962052118	13.7733618473
monkeyc4l2s1588	14.9099805686	13.7055426024
monkeyc4l2s1589	14.3796896583	13.7419334755
monkeyc4l2s1590	15.2340081134	13.8234680926
monkeyc4l2s1591	10.4892374557	13.4356249336
monkeyc4l2s1592	14.5391139786	13.8636478575
monkeyc4l2s1593	15.6745731686	13.5944717445
monkeyc4l2s1594	12.4399017883	13.8113583567
monkeyc4l2s1595	11.4788985529	13.6883534051
monkeyc4l2s1596	10.4235782309	14.1390974382
monkeyc4l2s1597	15.2624413932	13.4243634397
monkeyc4l2s1598	12.3591181817	13.8398507031
monkeyc4l2s1599	9.6826354282	13.6200731958
monkeyc4l2s1600	12.7134236204	13.7854102327
monkeyc4l2s1601	14.2670815305	14.1101313639
monkeyc4l2s1602	12.5008426516	14.0979087879
monkeyc4l2s1603	16.1277049936	13.9156003357
monkeyc4l2s1604	15.1924873905	13.9549117741
monkeyc4l2s1605	16.3991085966	14.0607968993
monkeyc4l2s1606	16.1047115335	13.9947278917
monkeyc4l2s1607	10.0308241339	13.7486558061
monkeyc4l2s1608	13.2156038913	13.533364527
monkeyc4l2s1609	14.3397902593	13.2381679032
monkeyc4l2s1610	12.3260601007	14.1192431564
monkeyc4l2s1611	15.4463370105	13.7637247954
monkeyc4l2s1612	14.9135483308	13.593452202
monkeyc4l2s1613	15.9917097064	13.4384626612
monkeyc4l2s1614	14.7995432618	14.0412982391
monkeyc4l2s1615	9.7766190297	13.6603447183
monkeyc4l2s1616	10.9279071891	13.885846939
monkeyc4l2s1617	14.3268818853	13.2428949147
monkeyc4l2s1618	10.4822020922	14.1348500967
monkeyc4l2s1619	16.0664820028	13.3318928101
monkeyc4l2s1620	12.031571283	13.8439687153
monkeyc4l2s1621	15.6793159032	14.125438602
monkeyc4l2s1622	9.5666019453	13.4635221311
monkeyc4l2s1623	9.701160857	14.0503658194
monkeyc4l2s1624	15.6472850479	14.1320538284
monkeyc4l2s1625	13.0374774069	13.2715700076
monkeyc4l2s1626	10.9407750748	13.7550318109
monkeyc4l2s1627	10.0854085055	14.064949903
monkeyc4l2s1628	10.9472099766	13.4250086425
monkeyc4l2s1629	14.3146567089	13.653243287
monkeyc4l2s1630	10.7729317404	14.0717360962
monkeyc4l2s1631	14.6052797374	13.5078324161
monkeyc4l2s1632	12.4398142137	14.1445054599
monkeyc4l2s1633	13.89859391	13.5441567577
monkeyc4l2s1634	13.6245573927	13.8446087686
monkeyc4l2s1635	9.69798442	14.0349168764
monkeyc4l2s1636	12.6989584351	13.5454113812
monkeyc4l2s1637	13.8638475114	13.3739227988
monkeyc4l2s1638	10.0187048754	13.8834536858
monkeyc4l2s1639	9.9099769157	13.6389251524
monkeyc4l2s1640	10.5308767955	13.922193053
monkeyc4l2s1641	12.9583921654	14.1290946242
monkeyc4l2s1642	16.4034942989	13.8782110636
monkeyc4l2s1643	15.6705963449	13.7148504442
monkeyc4l2s1644	13.152393603	14.1666657529
monkeyc4l2s1645	13.6420247811	13.6944102275
monkeyc4l2s1646	9.6015691825	13.4486181345
monkeyc4l2s1647	14.0490945869	13.9709269805
monkeyc4l2s1648	12.3837942374	13.2976506383
monkeyc4l2s1649	11.1678851303	14.0989174864
monkeyc4l2s1650	13.2691921764	13.212668252
monkeyc4l2s1651	13.9914330337	13.5005937797
monkeyc4l2s1652	11.3350766886	13.6999763528
monkeyc4l2s1653	14.363953606	14.1913224299
monkeyc4l2s1654	15.2268712034	14.0173214935
monkeyc4l2s1655	9.9373320895	13.2036856644
monkeyc4l2s1656	10.0699740699	13.6589029786
monkeyc4l2s1657	10.2254864776	13.8692372982
monkeyc4l2s1658	10.4585992771	13.3787633477
monkeyc4l2s1659	12.4089980719	13.5335871799
monkeyc4l2s1660	14.9009288524	13.2675483616
monkeyc4l2s1661	11.4779834738	14.0726224191
monkeyc4l2s1662	10.3379097849	13.4815406672
monkeyc4l2s1663	9.8860013774	13.9232272397
monkeyc4l2s1664	16.2877303383	13.3864417042
monkeyc4l2s1665	15.2701694944	13.2122476628
monkeyc4l2s1666	9.7763507948	13.2392651754
monkeyc4l2s1667	12.835000454	13.3354723703
monkeyc4l2s1668	12.4227594971	13.2913430662
monkeyc4l2s1669	10.0742464114	13.9261086723
monkeyc4l2s1670	13.0185591835	14.0682003431
monkeyc4l2s1671	13.7818562856	13.2647507289
monkeyc4l2s1672	13.4083969085	14.1745485876
monkeyc4l2s1673	12.1823937234	14.0280959271
monkeyc4l2s1674	14.1694917181	14.0883079696
monkeyc4l2s1675	16.3060038127	13.7976595145
monkeyc4l2s1676	9.9524041507	13.4775863432
monkeyc4l2s1677	14.0854384108	13.8894451915
monkeyc4l2s1678	13.9726085428	14.1647002604
monkeyc4l2s1679	11.6542998292	13.8522026139
monkeyc4l2s1680	16.1171690256	13.9210113101
monkeyc4l2s1681	11.052775671	14.1673176354
monkeyc4l2s1682	9.6225926441	13.3663909063
monkeyc4l2s1683	9.665485058	13.8781135926
monkeyc4l2s1684	15.3941177325	13.7791537557
monkeyc4l2s1685	15.3941727132	13.9904707999
monkeyc4l2s1686	10.7005373363	14.0737632181
monkeyc4l2s1687	16.030733675	14.140179043
monkeyc4l2s1688	14.6732835525	13.8322502203
monkeyc4l2s1689	11.0684259697	13.7203692131
monkeyc4l2s1690	11.0176707297	13.9613015976
monkeyc4l2s1691	13.2780905706	13.6791274851
monkeyc4l2s1692	12.7398616371	13.3716817173
monkeyc4l2s1693	11.5979366752	13.9565577091
monkeyc4l2s1694	13.7263831701	13.3847805255
monkeyc4l2s1695	12.4803289443	13.5776801231
monkeyc4l2s1696	9.9527447643	13.5750397428
monkeyc4l2s1697	14.0168121394	13.2019554002
monkeyc4l2s1698	15.3427374484	13.2033023299
monkeyc4l2s1699	11.8724781445	13.4951848826
monkeyc4l2s1700	15.1550020431	13.6855179221
monkeyc4l2s1701	11.9220696343	14.0208242317
monkeyc4l2s1702	16.4382060624	13.651520988
monkeyc4l2s1703	11.2071769969	13.9342445864
monkeyc4l2s1704	14.5921017274	14.1835175555
monkeyc4l2s1705	13.4231332799	13.8003320212
monkeyc4l2s1706	10.8638775027	13.4374674757
monkeyc4l2s1707	14.9965481083	13.5441565523
monkeyc4l2s1708	11.1916787431	13.6784229419
monkeyc4l2s1709	16.2920788252	13.3656257161
monkeyc4l2s1710	11.2330829885	13.8119393094
monkeyc4l2s1711	10.274652167	13.9857497805
monkeyc4l2s1712	10.4453228235	13.3719834097
monkeyc4l2s1713	11.3704200899	13.9277916856
monkeyc4l2s1714	10.8270874775	13.4101511289
monkeyc4l2s1715	14.9028224919	13.3558610818
monkeyc4l2s1716	9.5528183207	13.3989422992
monkeyc4l2s1717	11.8314655118	13.7423566152
monkeyc4l2s1718	14.9202255958	13.7320393799
monkeyc4l2s1719	15.4578829948	13.86628854
monkeyc4l2s1720	12.6298317821	13.7306061986
monkeyc4l2s1721	10.4554390323	14.0719468599
monkeyc4l2s1722	11.870117682	13.4017630343
monkeyc4l2s1723	10.1759757914	13.5618617079
monkeyc4l2s1724	12.2422806618	13.656084365
monkeyc4l2s1725	15.8106027178	13.9397981519
monkeyc4l2s1726	12.7296046475	14.0926275778
monkeyc4l2s1727	12.8136832572	13.3513770667
monkeyc4l2s1728	13.7177421441	13.7952028651
monkeyc4l2s1729	10.7277649224	13.2136815063
monkeyc4l2s1730	16.275007331	14.126864495
monkeyc4l2s1731	11.7013690467	13.769679532
monkeyc4l2s1732	14.133365063	13.8969688726
monkeyc4l2s1733	16.207963533	14.170537374
monkeyc4l2s1734	13.8391679442	13.5944330136
monkeyc4l2s1735	12.3452368563	13.8534807279
monkeyc4l2s1736	13.0607431077	13.2453833521
monkeyc4l2s1737	15.5325757209	13.2733914091
monkeyc4l2s1738	10.7051609328	13.6521706973
monkeyc4l2s1739	14.3415712966	13.6929303378
monkeyc4l2s1740	15.4337737919	14.0115397007
monkeyc4l2s1741	13.275357153	13.6216703696
monkeyc4l2s1742	14.9548795107	13.6641492534
monkeyc4l2s1743	15.4734796197	13.4685803086
monkeyc4l2s1744	14.0647136802	13.7537524035
monkeyc4l2s1745	16.3453393411	14.0975120373
monkeyc4l2s1746	12.8305204932	14.0686218129
monkeyc4l2s1747	13.7477619641	14.1544939524
monkeyc4l2s1748	11.2093510623	13.8915075923
monkeyc4l2s1749	12.1868939893	14.1057859059
monkeyc4l2s1750	12.8109056077	14.1462835584
monkeyc4l2s1751	15.4605406451	13.4754542632
monkeyc4l2s1752	12.0199886409	13.7350369455
monkeyc4l2s1753	16.1468764266	13.6304814618
monkeyc4l2s1754	15.5270774874	13.8427074517
monkeyc4l2s1755	15.2635795837	13.7732943674
monkeyc4l2s1756	15.8584913632	13.4946384544
monkeyc4l2s1757	11.9111956039	13.4694842552
monkeyc4l2s1758	10.8375571123	13.8609005828
monkeyc4l2s1759	12.8150945625	13.7933238547
monkeyc4l2s1760	13.6837280232	14.1188955368
monkeyc4l2s1761	9.6277990192	13.6525524953
monkeyc4l2s1762	15.1136941982	14.0120667618
monkeyc4l2s1763	11.4658590846	13.8967872039
monkeyc4l2s1764	16.0785120369	13.4196679246
monkeyc4l2s1765	12.2304911674	14.1170821561
monkeyc4l2s1766	12.9568187564	13.3361648503
monkeyc4l2s1767	12.6321117636	13.7923742235
monkeyc4l2s1768	10.5845080107	13.6091439859
monkeyc4l2s1769	15.0881894829	13.3718809314
monkeyc4l2s1770	10.3813856568	13.2478321512
monkeyc4l2s1771	16.3565206158	13.4884021392
monkeyc4l2s1772	10.8220612754	13.5229076935
monkeyc4l2s1773	15.7637059868	13.6051507853
monkeyc4l2s1774	13.8777022723	14.1684185314
monkeyc4l2s1775	15.8537239027	13.6102533192
monkeyc4l2s1776	14.7307042894	13.6219908279
monkeyc4l2s1777	10.9940379055	13.4648603297
monkeyc4l2s1778	12.7896986003	14.0899574371
monkeyc4l2s1779	9.6664010927	13.5250490655
monkeyc4l2s1780	13.2603952053	13.2359370164
monkeyc4l2s1781	9.5014718715	13.5099303227
monkeyc4l2s1782	15.9037153623	13.3191673926
monkeyc4l2s1783	15.8696098169	13.828645448
monkeyc4l2s1784	15.6252680742	13.3230524168
monkeyc4l2s1785	14.7522802583	13.2341833434
monkeyc4l2s1786	13.7121148563	13.8017494705
monkeyc4l2s1787	15.340524941	13.578554719
monkeyc4l2s1788	10.4049066643	13.7999918345
monkeyc4l2s1789	15.2752424011	13.4618260472
monkeyc4l2s1790	11.1258891779	13.511649272
monkeyc4l2s1791	13.7779789299	13.5110783051
monkeyc4l2s1792	16.3662733107	14.1021525921
monkeyc4l2s1793	9.7379283719	13.6575733219
monkeyc4l2s1794	15.3558290622	14.1605523287
monkeyc4l2s1795	15.5378499061	13.2744402907
monkeyc4l2s1796	11.5998998911	13.3915479074
monkeyc4l2s1797	11.7191499558	14.1305875858
monkeyc4l2s1798	11.7185666265	13.3269688604
monkeyc4l2s1799	13.6017082331	13.3525246424
monkeyc4l2s1800	11.1855825419	13.8946950487
monkeyc4l2s1801	13.1255818862	13.726887065
monkeyc4l2s1802	14.2682513278	14.0654311562
monkeyc4l2s1803	11.7229239373	14.0945809503
monkeyc4l2s1804	12.2126806427	13.6638345141
monkeyc4l2s1805	11.4444697562	13.970924204
monkeyc4l2s1806	12.0587203172	13.3240737988
monkeyc4l2s1807	10.7543737891	14.031858403
monkeyc4l2s1808	13.3323712773	13.5562813869
monkeyc4l2s1809	14.6749378983	13.4791707683
monkeyc4l2s1810	11.656624163	13.7812427928
monkeyc4l2s1811	10.0156275979	13.8306402087
